,endothelial cell,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle epithelial cell,podocyte,immune cell,pericyte
173,0.19601676,0.02040968,0.17443775,0.014755233,0.47730106,0.011581973,0.053481262,0.05201633
174,0.17878555,0.09051525,0.13925482,0.021253007,0.45744902,0.010492949,0.049737804,0.052511595
175,0.11929313,0.43779108,0.050827775,0.012277256,0.32442802,0.005516142,0.02748325,0.022383368
176,0.11804323,0.5583774,0.026190111,0.0091941785,0.24512193,0.004449211,0.02116586,0.017458146
177,0.1133153,0.5755854,0.028791936,0.0079824515,0.22718762,0.0045451727,0.02271053,0.019881586
178,0.08855128,0.61307347,0.009215675,0.008349584,0.260546,0.004249098,0.002636908,0.013377955
179,0.057086244,0.5543207,0.015408528,0.013008215,0.33529603,0.005801229,0.0062944647,0.012784643
180,0.0801762,0.7866925,0.01893377,0.010977474,0.059842385,0.0057512163,0.037161596,0.00046482735
181,0.06573986,0.67983043,0.07313582,0.051983815,0.064959094,0.03618506,0.027162567,0.0010033265
182,0.093444966,0.8587499,0.004523764,0.0019164516,0.008556465,0.0060988083,0.026614564,9.505008e-05
183,0.025868248,0.86872655,0.0033363462,0.05199494,0.0055847224,0.04227681,0.0021647366,4.7624922e-05
184,0.010816535,0.9701848,0.0020721667,0.011422592,0.0040488048,0.00030953577,0.0011144761,3.1210537e-05
185,0.011068885,0.9839885,0.0004457285,0.0012396055,0.002115583,0.0002943959,0.00083395984,1.3372024e-05
186,0.037207104,0.54223883,0.01037927,0.28197965,0.12428714,0.0016573156,0.0019764146,0.00027432086
187,0.020546563,0.8054667,0.022051636,0.11795126,0.027441924,0.0041259867,0.0022404832,0.00017529224
188,0.022884328,0.9371312,0.0014475621,0.019085659,0.015333029,0.0011532342,0.002940616,2.4296394e-05
189,0.08734392,0.5900242,0.051362958,0.20328102,0.037424296,0.021857051,0.0056517934,0.0030548263
190,0.10072795,0.54003143,0.05899178,0.2051325,0.08441376,0.008713459,0.0015551859,0.000433947
191,0.03206768,0.61577326,0.017181396,0.17752276,0.15342285,0.0011227431,0.0025478038,0.0003615169
192,0.045084953,0.58423233,0.043606345,0.14011584,0.17590319,0.0034591137,0.0059878244,0.001610411
193,0.098661944,0.50920385,0.07267101,0.038105074,0.26129073,0.004852272,0.014251311,0.0009638082
194,0.091316596,0.49918002,0.06452513,0.14088091,0.13678959,0.02670709,0.036694888,0.0039058148
195,0.11899572,0.5830618,0.008229365,0.013259849,0.25543955,0.006088344,0.0042263977,0.01069901
196,0.122053534,0.52648675,0.027767392,0.009034771,0.27993667,0.0011001223,0.021149928,0.012470762
197,0.08501742,0.6805445,0.012341339,0.0030000913,0.18116473,0.005102713,0.02333145,0.009497686
198,0.118192084,0.41044182,0.0697057,0.066581056,0.21682118,0.037090246,0.07446416,0.0067037717
199,0.13133854,0.16881305,0.17504856,0.08253851,0.23628812,0.02176778,0.16770391,0.01650149
200,0.15966918,0.097808704,0.18295889,0.020504097,0.44296446,0.009264601,0.038126227,0.048703834
201,0.15461668,0.030784722,0.24242571,0.026602445,0.39008427,0.011579403,0.04222525,0.10168156
202,0.17046906,0.021756168,0.2031807,0.016131079,0.44900945,0.011323667,0.035856545,0.09227329
203,0.16172838,0.036162313,0.20147157,0.023749463,0.43849963,0.011785735,0.031457916,0.095144995
204,0.16317488,0.031185174,0.19358717,0.019475572,0.4522092,0.012192587,0.046633437,0.081542
205,0.22631696,0.04574367,0.17650102,0.015246059,0.31215188,0.018027565,0.08114224,0.124870524
206,0.17161866,0.012207239,0.23459937,0.018305365,0.44807717,0.011987305,0.041438658,0.061766215
207,0.19745718,0.051930323,0.2027823,0.027155587,0.32726488,0.016557667,0.088297285,0.088554814
208,0.17668577,0.08729512,0.17623201,0.023407578,0.40619662,0.0124877365,0.07052214,0.047173038
209,0.1581045,0.36721486,0.078710206,0.01706572,0.3143493,0.009597241,0.036427747,0.01853043
210,0.14835106,0.4248347,0.05138388,0.01635748,0.3077838,0.005060483,0.029898848,0.016329728
211,0.08204374,0.50838554,0.06893672,0.018367339,0.27538502,0.0035291798,0.018844211,0.024508288
212,0.07848114,0.51778424,0.03633925,0.014459832,0.30808744,0.0037774662,0.024843358,0.016227309
213,0.09283116,0.5445436,0.02695457,0.009753091,0.29323557,0.0040126857,0.016102193,0.01256704
214,0.10392251,0.5509188,0.05269602,0.06196487,0.18961415,0.009678659,0.029251372,0.0019535194
215,0.08384856,0.5587766,0.049505264,0.1532814,0.11385501,0.0045477306,0.03574874,0.00043665897
216,0.011540237,0.96229386,0.005525955,0.010737097,0.005335396,0.00039623745,0.0041314797,3.97121e-05
217,0.026445746,0.96141833,0.0002877071,0.0038057521,0.0017407773,0.0005733659,0.005714055,1.4377272e-05
218,0.02639529,0.9561728,0.00025007525,0.001346762,0.0029698338,0.0043579647,0.008481447,2.5795105e-05
219,0.026631815,0.9530396,0.000469497,0.0004552663,0.0048538935,0.0041627856,0.010366724,2.0562687e-05
220,0.009146758,0.9776361,0.0011866237,0.0014566879,0.008820136,0.00039455708,0.0013455476,1.3642797e-05
221,0.046755,0.5209765,0.08903566,0.15770495,0.06427593,0.10187351,0.014296819,0.00508171
222,0.06876675,0.6350083,0.004900035,0.05124136,0.23806588,0.00048412028,0.0012741749,0.00025940238
223,0.01652388,0.81302834,0.012841926,0.109606996,0.04433886,0.0010612969,0.002482312,0.00011641815
224,0.02788462,0.8485149,0.0014451955,0.04669568,0.059453856,0.014096822,0.0017041814,0.0002047713
225,0.04599721,0.5454168,0.097752385,0.18432388,0.090534374,0.011164982,0.024247227,0.00056320603
226,0.07387987,0.6619562,0.07702538,0.08303408,0.03375908,0.01329795,0.056639988,0.00040741998
